"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"779927",55.1276898104768,-5.28352592346127,1.01030773146096,16.8795163433047,3.98290900833523e-05,0.000636882469313604,0.000754071907443468,"779927","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Below.L",6941.77903217349
"79990",18.0155428817797,4.55366669042295,1.01805109676797,16.9015186292643,3.93700722117802e-05,0.000636882469313604,0.000754071907443468,"79990","Bacteria","Planctomycetes","OM190","agg27",NA,NA,NA,"999","Above.L",1411.12681720296
"895353",3.41419160052513,-5.83335002964163,1.09142814526222,16.7102413028487,4.3545292745519e-05,0.000689674493674267,0.000816577918246923,"895353","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","HTCC2207",NA,"999","Below.L",1532.30121560427
"150023",11.6788749407639,5.04719592911206,1.11740842101566,16.5398729161552,4.76377178647918e-05,0.000747372875558007,0.000884893079960142,"150023","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Above.L",1063.05112516214
"653071",26.7666563665251,3.05921899327713,0.740910023500718,16.1105732732456,5.97495198168207e-05,0.000928630387433391,0.00109950284597495,"653071","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylotenera","mobilis","999","Above.L",2450.47825752212
"353552",19.5944702083863,-4.77480322612541,0.969942400704567,15.7759427840228,7.1303417057898e-05,0.00109626046341892,0.00129797766234026,"353552","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae",NA,NA,"999","Below.L",2513.29651816645
"3156804",2.23494179061688,-10.6435113316855,1.79727616957128,15.7614033350881,7.1853512034072e-05,0.00109626046341892,0.00129797766234026,"3156804","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Pelagibacteraceae",NA,NA,"999","Below.L",558.568541921298
"337256",0.591281920208077,-8.72528595800543,1.62447459789142,15.6343218473292,7.6847043588152e-05,0.00115132102240628,0.0013631696290547,"337256","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"999","Below.L",68.0411646930041
"355430",0.393243714306131,-8.13689680968983,1.56478035545378,15.6353319769772,7.68060060666174e-05,0.00115132102240628,0.0013631696290547,"355430","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,"999","Below.L",45.0397000282032
"344865",1.11532131323414,-9.64077265676,1.73242215137486,15.2818246365432,9.26032562979708e-05,0.00137499299306719,0.00162799831830986,"344865","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"999","Below.L",1017.46204724228
"314474",1.05564986227648,-9.56140846617406,1.7313078155301,15.1676201754661,9.83759630303516e-05,0.00144778076565907,0.00171417939121029,"314474","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"999","Below.L",257.781119566074
"4385909",15.3755845292758,4.12600721348503,0.991825596639769,15.1342993440364,0.000100127512730025,0.00146063204973711,0.00172939537338086,"4385909","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","JdFBGBact",NA,NA,"999","Above.L",1293.64524751725
"4383820",0.721032669041013,-9.01142897397868,1.68275921275912,15.0769854881964,0.000103214028801713,0.00149256460780216,0.00176720367574411,"4383820","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Candidatus Aquiluna","rubra","999","Below.L",150.933519374275
"290158",0.818595891024562,9.91119564723388,2.08283642007053,14.6336527472084,0.000130562169668104,0.00187176627722463,0.00221618027652153,"290158","Bacteria","Bacteroidetes","BME43",NA,NA,NA,NA,"999","Above.L",582.635621843802
"346431",0.53556111595395,-8.58245924774735,1.67410602435418,14.4586598385741,0.000143269614098321,0.00203638776278211,0.00241109290734695,"346431","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"999","Below.L",175.377165280266
"4372683",14.2970273574187,5.01298975711417,1.19343134401495,14.3444727839201,0.000152225936346773,0.00214535366224308,0.00254010905649827,"4372683","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Above.L",3105.98815591561
"810986",2.60109311969657,-5.94755262226757,1.1986170959421,14.2497424108374,0.000160082716899313,0.00221847965169632,0.00262669057978957,"810986","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola",NA,"999","Below.L",918.195878889344
"839107",0.507481405649661,-8.50480474862777,1.67780603602563,14.254998678079,0.000159636258338772,0.00221847965169632,0.00262669057978957,"839107","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.L",214.158711629079
"681312",21.2178709487982,4.01446333623396,1.0006058022448,14.2001163826717,0.000164360346981616,0.00225893600851593,0.00267459110088266,"681312","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Above.L",2466.13812720968
"675022",1.00916060592533,-9.49644498427353,1.79028765048931,14.077014541642,0.000175475123592357,0.00239192729945975,0.00283205342912582,"675022","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Below.L",243.499104643448
"583231",17.2644831162926,-4.41868787047789,0.970685573434115,14.0097336507934,0.000181866727212026,0.00245889729555772,0.00291134622667056,"583231","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC",NA,"999","Below.L",2299.99565277501
"1110665",5.61838749052998,3.93150115398472,0.997530754304694,13.7935962121076,0.000204030488741725,0.00271630566880083,0.00321611897887483,"1110665","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae",NA,NA,"999","Above.L",454.411355168669
"4351545",4.2685432921433,7.17123473503797,1.58908433093156,13.7922926622468,0.000204172103788397,0.00271630566880083,0.00321611897887483,"4351545","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Above.L",280.207933280312
"229118",10.8532196697353,-6.9555324057292,1.36569332967076,13.5779923544313,0.00022885287265763,0.00301253036572044,0.00356685044504122,"229118","Bacteria","SAR406","AB16","Arctic96B-7","A714017","ZA3312c",NA,"999","Below.L",2758.5850973866
"826611",0.55378534379809,-8.63070535829212,1.73312759720012,13.568109719594,0.000230060947953395,0.00301253036572044,0.00356685044504122,"826611","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA,"999","Below.L",152.368107986494
"264786",1.83674426013352,-10.3604344416117,1.91744493304178,13.4481495451864,0.000245247957710176,0.00318630745056267,0.00377260334946356,"264786","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Below.L",1406.60533031811
"356304",14.7165878154038,-5.17900125226151,1.13036580189972,13.0999806554407,0.000295298827311856,0.0038068368203071,0.00450731310834918,"356304","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"999","Below.L",1377.5104504895
"566103",6.88319774471145,4.62680952219716,1.17656290425335,12.9863144756376,0.000313775980470294,0.00401391888863153,0.00475249927343084,"566103","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Lewinella","persicus","999","Above.L",1306.84203876421
"791761",0.27473207813379,-7.61940530986725,1.66108882618152,12.9190513072381,0.000325254666072781,0.00412899625709187,0.00488875143127715,"791761","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA,"999","Below.L",37.0493380214085
"1116431",3.40323870856826,6.04814511641504,1.45475489217565,12.8700840954086,0.000333876605640912,0.00420633935743059,0.00498032603414361,"1116431","Bacteria","Bacteroidetes","BME43",NA,NA,NA,NA,"999","Above.L",273.07644816517
"427495",2.02901752934702,-5.68219453951839,1.22768062868347,12.7229789112016,0.000361189981722208,0.00444932547854838,0.00526802277045205,"427495","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","Synechococcus",NA,"999","Below.L",422.225788308211
"794979",0.247983183870251,-7.4717783772794,1.6555346596599,12.7333854891045,0.000359185760102276,0.00444932547854838,0.00526802277045205,"794979","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA,"999","Below.L",30.0949769761454
"1011088",22.640025654377,-4.06914677044895,0.955194635841494,12.7349287320758,0.000358889500659379,0.00444932547854838,0.00526802277045205,"1011088","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"999","Below.L",2884.9704449594
"342383",0.354366279243494,-7.98670156328242,1.72419876367013,12.6139065350835,0.000382887454910458,0.00468192527585361,0.00554342204940214,"342383","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"999","Below.L",43.4548983287599
"4406969",3.68418375373096,5.49715619572036,1.37291670055688,12.5112471487855,0.000404509493390991,0.00491021377743954,0.00581371673348073,"4406969","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Above.L",3185.46356864922
"2949337",0.742375822415554,-9.05357001499284,1.85884569913892,12.4063083510408,0.00042788591294702,0.00515633531326736,0.00610512581588901,"2949337","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"999","Below.L",1034.15853287738
"1864501",0.331187885306677,8.60576741789347,2.1173352230735,12.1274641945348,0.000496846345445914,0.00577801029703885,0.00684119198729374,"1864501","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"999","Above.L",32.9084156413576
"808758",0.334087670803396,8.61825595893739,2.11856738957168,12.1327287818982,0.000495445708948738,0.00577801029703885,0.00684119198729374,"808758","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"999","Above.L",93.3479018595493
"145419",4.33507547580715,5.80305296849302,1.45091270262773,12.1622549780396,0.000487663827958888,0.00577801029703885,0.00684119198729374,"145419","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella",NA,"999","Above.L",1059.18836514438
"1109744",6.42146822493505,3.95640671562146,1.06863839377931,12.1482046092608,0.000491351418120779,0.00577801029703885,0.00684119198729374,"1109744","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,"999","Above.L",527.517254450925
"1921157",6.38529162728183,-30,2.06000943254258,12.1517637807155,0.00049041464236748,0.00577801029703885,0.00684119198729374,"1921157","Archaea","Euryarchaeota","Thermoplasmata","E2","Marine group II",NA,NA,"999","Below.L",2825.29232178374
"324039",1.40761588064517,-9.97651772165467,1.98045142347379,12.1088836004653,0.000501821709856767,0.00579534377424863,0.00686171490769426,"324039","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Below.L",596.243203233883
"550776",0.422500930107331,-8.24042338434319,1.79209876101077,12.0729923063794,0.000511575250118117,0.00586723890307882,0.0069468390860867,"550776","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","HTCC2207",NA,"999","Below.L",579.003633962272
"259026",4.2363452029767,5.17801428950275,1.3362009113911,12.0419999300237,0.00052015134384258,0.00592473756719322,0.00701491778100027,"259026","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Lewinella","persicus","999","Above.L",429.541616857809
"228555",4.61532038932922,-6.20941598372941,1.34773631567978,11.9493136760478,0.00054667514443777,0.00618449500136063,0.00732247183263925,"228555","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,"999","Below.L",568.447789717238
"175965",4.78779281505658,4.43317986455336,1.18535748905745,11.9346414659751,0.000550997307556204,0.00619127380044572,0.00733049796336598,"175965","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Above.L",923.201444464248
"1110773",0.663518975171301,6.12952478699997,1.53574773377498,11.812069718796,0.000588479773581658,0.00656806619776038,0.00777662197437775,"1110773","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Above.L",42.7079003186175
"581343",0.358008640809266,-8.00141811608022,1.78789207185368,11.7524335982512,0.000607637370454494,0.00661474631042565,0.007831891452332,"581343","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA,"999","Below.L",136.420916527217
"512681",2.49995880527345,-5.01212459421877,1.16598486632548,11.7495712015233,0.000608572570953172,0.00661474631042565,0.007831891452332,"512681","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,"999","Below.L",297.627951657111
"822144",5.88082964340674,-5.73378652932275,1.28369912158855,11.7696861323891,0.000602031286010018,0.00661474631042565,0.007831891452332,"822144","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"999","Below.L",1257.37529900701
"586953",0.546889381712261,-8.61258322340907,1.85836475620904,11.7686157829604,0.000602377563633371,0.00661474631042565,0.007831891452332,"586953","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"999","Below.L",107.402826874726
"653874",0.177630845280613,7.70712333400389,2.02428455451281,11.7329157355581,0.000614043142190667,0.00663086847703298,0.0078509801751521,"653874","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Above.L",19.3288477185848
"245298",10.5899663678871,-7.59201577054148,1.566455343253,11.5958843111498,0.000660979364820626,0.00709166892707549,0.00839657012472137,"245298","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"999","Below.L",851.66787909152
"938232",0.322487221407999,-7.85062939642371,1.78718457328982,11.5233726180549,0.000687265890075687,0.00727976544710744,0.00861927730929317,"938232","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae",NA,NA,"999","Below.L",83.0315593285078
"402252",0.885479606679242,-6.94566611311643,1.49300011643916,11.5242166067032,0.000686953937399972,0.00727976544710744,0.00861927730929317,"402252","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,"999","Below.L",125.964589392768
"802011",4.30385956173562,2.73457574823034,0.79221582281956,11.4860135587767,0.000701218764050226,0.00738054939630079,0.00873860598996768,"802011","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae",NA,NA,"999","Above.L",340.647918224105
"4326111",3.70189835971125,5.10610726198507,1.35599305400416,11.4396883526091,0.000718918478880049,0.0075192542791039,0.00890283323845796,"4326111","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Above.L",953.767193429195
"221209",5.7330631837812,-5.44475460020024,1.25688389700462,11.3994257456611,0.000734668125309247,0.00755730192551328,0.00894788183483804,"221209","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae",NA,NA,"999","Below.L",1980.81711177278
"2618271",0.395630987430739,8.86209819931372,2.22013701831533,11.3955831147338,0.000736189363760163,0.00755730192551328,0.00894788183483804,"2618271","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.L",212.892821152831
"44289",2.12187070372722,6.15619891490128,1.56575274519972,11.4116519229408,0.000729849064884947,0.00755730192551328,0.00894788183483804,"44289","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Lewinella",NA,"999","Above.L",180.167338924507
"202817",1.56059553025202,4.66628777476109,1.26829164402148,11.3356902049669,0.000760315702019698,0.00775708596600465,0.00918442709985758,"202817","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Above.L",179.287719051102
"91513",0.623820431016415,-8.80251837915338,1.92239627863147,11.2543469770283,0.000794367637885944,0.00805508159636784,0.00953725535974039,"91513","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,"999","Below.L",158.607227111436
"809179",0.260499723358696,-7.54282120461871,1.77651319583926,11.1701059389583,0.00083125880552237,0.00837808117323455,0.00991968841256695,"809179","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Persicirhabdus",NA,"999","Below.L",84.6451683073729
"232905",0.872169408897038,-9.28599530283694,1.9881605916918,11.1354600711418,0.000846929215547559,0.00848459810515416,0.0100458049723683,"232905","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,"999","Within.L",701.908045013589
